"","county_state","mu","sd","fp","fst","N","h","badfit","ofs","outside_data","mu_025","mu_975","mu_16","mu_84","AIC_gau","AIC_lm","mod_for_cens","beta1_lm","y2","y3","opt_relation_to_data","cens","y_na","named_location","location","State","latitude","longitude","Year","planting_doy","harvest_doy","min_flow_50_doy","max_flow_50_doy"
"145","Foster_ND",221.928041784749,NA,NA,NA,NA,2058.44055774839,TRUE,0,"in_range",NA,NA,NA,NA,1457.9623,1456.829,"exclude",-0.0115,NA,NA,"unclear","interval",NA,"Carrington_REC","Carrington","ND",47.5156,-99.1215,"2002",149,303.473684210526,215,225
"146","Foster_ND",220.538762633522,NA,NA,NA,NA,2068.71003772343,TRUE,0,"in_range",NA,NA,NA,NA,985.2853,983.8698,"exclude",-9e-04,NA,NA,"unclear","interval",NA,"Carrington_REC","Carrington","ND",47.5156,-99.1215,"2003",148,293,216,224
"147","Foster_ND",218.72992547065,21.444175817752,54.9636341821075,191.248108379596,94062.9872430385,1749.92515221984,FALSE,165.74367929227,"less_than",160.671699598227,225.682572049705,211.78409028771,224.358841024585,1090.5925,1089.2335,"gauss",-0.0172,187,224.358841024585,"opt_before","interval",218.72992547065,"Carrington_REC","Carrington","ND",47.5156,-99.1215,"2004",147,301,221,234
"148","Foster_ND",219.213438458124,49.6809701007858,127.337450020873,155.544713447688,265561.55822492,2132.48117760751,FALSE,389.038260745588,"in_range",206.202395332835,234.623622365916,214.316044049367,218.350469282722,1486.8258,1484.8316,"gauss",0.0014,214.316044049367,218.350469282722,"opt_within","interval",219.213438458124,"Carrington_REC","Carrington","ND",47.5156,-99.1215,"2005",143,298,212,221
"149","Foster_ND",210.535178405843,14.689230530491,37.6500127659927,191.710172022847,89821.9615896069,2439.45917468625,FALSE,116.032140068085,"in_range",208.53822329474,226.088097206386,209.330735374474,213.082128114143,1538.1962,1538.5678,"gauss",0.0111,209.330735374474,213.082128114143,"opt_within","interval",210.535178405843,"Carrington_REC","Carrington","ND",47.5156,-99.1215,"2006",152,296,202,214
"150","Foster_ND",219.396453245704,15.4350804063435,39.5617029181126,199.615601786648,99683.8095378603,2576.47419055826,FALSE,122.350073889265,"in_range",217.483973904496,224.510504314496,218.517650249185,220.693950078348,1361.2077,1362.6346,"gauss",0.0045,218.517650249185,220.693950078348,"opt_within","interval",219.396453245704,"Carrington_REC","Carrington","ND",47.5156,-99.1215,"2007",154,318.56,210,224
"151","Foster_ND",224.911615833315,13.7653047062554,35.2818955930002,207.270668036815,66955.5311858871,1940.48681571488,FALSE,107.126933556824,"in_range",222.663407911497,238.69133958678,223.629680886556,227.551362196342,1169.3025,1174.1432,"gauss",0.0138,223.629680886556,227.551362196342,"opt_within","interval",224.911615833315,"Carrington_REC","Carrington","ND",47.5156,-99.1215,"2008",141,302,216,231
"152","Foster_ND",225.629990215277,4.98231503226193,12.7701872592633,219.244896585646,16048.0778067396,1284.99637514366,FALSE,37.7040091131751,"in_range",223.03245135494,226.42301267606,224.917062284536,226.059830091908,1063.261,1065.8554,"gauss",-0.0307,224.917062284536,226.059830091908,"opt_within","interval",225.629990215277,"Carrington_REC","Carrington","ND",47.5156,-99.1215,"2009",147,320,222,230
"153","Foster_ND",211.235418637433,4.19624200553836,10.7554010232034,205.857718125831,12494.7679692357,1187.89412530419,FALSE,31.5805892062298,"in_range",209.409330919188,211.890060099396,210.65320397266,211.596111408132,1091.6056,1097.3235,"gauss",-0.05,210.65320397266,211.596111408132,"opt_within","interval",211.235418637433,"Carrington_REC","Carrington","ND",47.5156,-99.1215,"2010",140,294,208,216
"154","Foster_ND",215.687820225762,19.4106230576068,49.7514287353442,190.812105858089,110589.617127014,2272.92415675872,FALSE,152.630432520171,"less_than",162.215578313691,221.78459437827,209.581018630055,220.650553710882,794.2213,792.6064,"gauss",-0.0186,198,220.650553710882,"opt_before","interval",215.687820225762,"Carrington_REC","Carrington","ND",47.5156,-99.1215,"2012",158,286,217,229
"155","Foster_ND",232.2048913214,21.9527736331751,56.2672228352836,204.071279903758,93016.9661466763,1690.3741281466,FALSE,169.280855627727,"greater_than",222.593180367733,258.391851742865,225.55968375013,231.330387616829,625.8539,623.9198,"gauss",0.0137,225.55968375013,263,"opt_after","interval",232.2048913214,"Carrington_REC","Carrington","ND",47.5156,-99.1215,"2013",157,298,221,230
"156","Foster_ND",223.459470225448,13.0508528272789,33.4506817449829,206.734129352957,71456.0398224917,2184.28909225422,FALSE,102.357602909181,"in_range",210.742282537248,228.700000008112,221.7926483036,224.907419865671,488.5508,487.2631,"gauss",-0.0043,221.7926483036,224.907419865671,"opt_within","interval",223.459470225448,"Carrington_REC","Carrington","ND",47.5156,-99.1215,"2014",154,300,220,229
"157","Foster_ND",221.518480339771,14.9158324447833,38.230816842026,202.403071918758,63832.7710598752,1707.28595572788,FALSE,115.095034158917,"in_range",215.661391518885,237.253080890569,219.512455765451,222.785124235145,688.7182,686.8532,"gauss",0.0066,219.512455765451,222.785124235145,"opt_within","interval",221.518480339771,"Carrington_REC","Carrington","ND",47.5156,-99.1215,"2015",154,307,216,224
"158","Foster_ND",225.100327672614,17.6841210440593,45.326226018589,202.437214663319,84537.1695568917,1907.10361672394,FALSE,137.466861192384,"greater_than",216.272870253241,337.414886171137,218.050230336974,235.183676894455,560.2768,559.1284,"gauss",0.0331,218.050230336974,279,"opt_after","interval",225.100327672614,"Carrington_REC","Carrington","ND",47.5156,-99.1215,"2016",148,314,205,220
"159","Foster_ND",216.754166701971,28.9382987956883,74.1718442516237,179.668244576159,153582.661219461,2117.2846935336,FALSE,226.502262551161,"in_range",203.642409848829,239.434463725494,213.443669641112,219.395918109242,784.4183,782.4992,"gauss",0.0016,213.443669641112,219.395918109242,"opt_within","interval",216.754166701971,"Carrington_REC","Carrington","ND",47.5156,-99.1215,"2017",145,306,209,223
"160","Foster_ND",216.022485090855,9.07387280717944,23.2572718031868,204.393849189261,34712.8221303155,1526.18542425239,FALSE,69.4872734544791,"in_range",211.957050475455,219.1844958253,214.649519287568,217.259122692721,670.8849,685.8423,"gauss",0.008,214.649519287568,217.259122692721,"opt_within","interval",216.022485090855,"Carrington_REC","Carrington","ND",47.5156,-99.1215,"2018",156,292,206,221
"161","Foster_ND",189.947890324766,61.808768335485,158.422247649449,110.736766500042,295330.365345153,1906.19830479524,FALSE,480.453073895108,"less_than",159.662713120302,225.293389896135,203.824068371609,215.720553527046,626.2523,624.2619,"gauss",-0.0065,193,215.720553527046,"opt_before","interval",189.947890324766,"Carrington_REC","Carrington","ND",47.5156,-99.1215,"2020",153,280,206,221
"162","Foster_ND",232.445262670055,21.9533101856233,56.2685980745434,204.310963632783,81330.0615083288,1477.95480175785,FALSE,167.74874131766,"greater_than",213.231115833892,305.592957858954,214.537666662142,227.775750614628,623.4453,621.5375,"gauss",0.0407,214.537666662142,257,"opt_after","interval",232.445262670055,"Carrington_REC","Carrington","ND",47.5156,-99.1215,"2021",146,292,206,217
"163","Foster_ND",219.295121093947,NA,NA,NA,NA,1942.79644974215,TRUE,0,"in_range",NA,NA,NA,NA,613.0956,611.8912,"exclude",0.0246,NA,NA,"unclear","interval",NA,"Carrington_REC","Carrington","ND",47.5156,-99.1215,"2022",157,292,217,226
"164","Foster_ND",216.021473073089,7.2336482164261,18.5405863927195,206.751179876729,47390.5225485974,2613.63043505797,FALSE,57.3915862687966,"in_range",213.910659627436,221.937673517622,215.371763071234,216.868540335778,735.5918,733.8775,"gauss",0.0067,215.371763071234,216.868540335778,"opt_within","interval",216.021473073089,"Carrington_REC","Carrington","ND",47.5156,-99.1215,"2023",150,319,214,219
"165","Greeley_KS",214.131247279081,7.29437197250219,18.6962276420497,204.783133458056,21416.3008942873,1171.29589068645,FALSE,54.8422922287535,"in_range",212.213418497118,225.542879027351,213.00711742108,216.219370427527,445.7308,450.827,"gauss",0.0368,213.00711742108,216.219370427527,"opt_within","interval",214.131247279081,"Tribune_SREC","GRDO","KS",38.4721,-101.7724,"1994",144,259,206,218
"166","Greeley_KS",220.177030283014,19.6716216079788,50.4203949370124,194.966832814508,45839.3209136655,929.625609000818,FALSE,145.461307468897,"in_range",207.667947256166,243.701751830903,214.904836251104,220.373084323961,468.1608,466.2527,"gauss",0.0109,214.904836251104,220.373084323961,"opt_within","interval",220.177030283014,"Greeley_Val_Reiss","Greeley","KS",38.8667,-101.9643,"1996",155,285,211,221
"167","Greeley_KS",209.317969526743,18.1950121197028,46.6356925342162,186.000123259635,98879.0212120266,2168.01296677743,FALSE,142.633728702379,"in_range",196.584548774787,219.826639713039,207.215069056964,211.380435127736,540.0983,538.4412,"gauss",-0.001,207.215069056964,211.380435127736,"opt_within","interval",209.317969526743,"Tribune_SREC","GRDO","KS",38.4721,-101.7724,"1998",149,281.699570815451,204,217
"168","Greeley_KS",211.298126938131,9.83926350650104,25.2190471011245,198.688603387569,59765.1941841242,2423.23654008203,FALSE,77.6883689739202,"in_range",199.427370868568,212.986460053655,209.420352689663,212.259111293727,611.6406,610.9294,"gauss",-0.017,209.420352689663,212.259111293727,"opt_within","interval",211.298126938131,"Tribune_SREC","GRDO","KS",38.4721,-101.7724,"1999",153,281.699570815451,209,218
"169","Greeley_KS",205.699717456093,NA,NA,NA,NA,104.858269301377,TRUE,0,"in_range",180.486127389175,208.506564400584,198.127161654847,202.476480775081,324.1759,322.6245,"linear",-0.0767,184,198,"opt_before","interval",NA,"Tribune_SREC","GRDO","KS",38.4721,-101.7724,"2001",144,253,198,206
"170","Greeley_KS",204.351653388057,NA,NA,NA,NA,921.398189361308,TRUE,0,"in_range",NA,NA,NA,NA,339.2602,338.8696,"linear",0.0746,210,238,"opt_after","interval",NA,"Tribune_SREC","GRDO","KS",38.4721,-101.7724,"2002",142,273,204,210
"171","Greeley_KS",226.50919057353,NA,NA,NA,NA,1135.20036284236,TRUE,0,"in_range",NA,NA,NA,NA,226.8182,225.6992,"exclude",0.0019,NA,NA,"unclear","interval",NA,"Tribune_SREC","GRDO","KS",38.4721,-101.7724,"2003",169,290,223,230
"172","Greeley_KS",205.323733891956,14.6077039974156,37.4410518538,186.603207965056,51710.6998382403,1412.24004253314,FALSE,111.271455384565,"greater_than",195.443268249607,235.808064078275,197.895623589168,203.685409847385,305.9903,304.0326,"gauss",0.0353,197.895623589168,265,"opt_after","interval",205.323733891956,"Tribune_SREC","GRDO","KS",38.4721,-101.7724,"2004",138,300,194,201
"173","Greeley_KS",214.360694153559,NA,NA,NA,NA,2284.4487391617,TRUE,0,"in_range",NA,NA,NA,NA,451.7472,450.329,"exclude",0.0017,NA,NA,"unclear","interval",NA,"Tribune_SREC","GRDO","KS",38.4721,-101.7724,"2005",158,291,211,218
"174","Greeley_KS",224.169352190623,6.48344190989228,16.6177302594799,215.860487060883,16713.2457612265,1028.40751402738,FALSE,48.2945204716972,"in_range",220.018783603973,231.939186181356,223.203971791948,225.307115053808,501.7526,501.6419,"gauss",0.0054,223.203971791948,225.307115053808,"opt_within","interval",224.169352190623,"Tribune_SREC","GRDO","KS",38.4721,-101.7724,"2007",172,306,221,227
"175","Hand_SD",207.939645076285,NA,NA,NA,NA,2355.93869060775,TRUE,0,"in_range",NA,NA,NA,NA,994.5924,992.873,"exclude",0.0073,NA,NA,"unclear","interval",NA,"Miller_1","Miller","SD",44.5183,-98.9884,"1999",146,286.243093922652,205,217
"176","Hand_SD",222.512213640011,13.098518499476,33.5728537786367,205.725786750693,90817.3214969117,2766.02803129052,FALSE,104.296900023956,"in_range",219.556955382946,242.0494975692,220.890829751267,224.556509882819,638.1748,637.1068,"gauss",0.0102,220.890829751267,224.556509882819,"opt_within","interval",222.512213640011,"Miller_2","Miller","SD",44.5183,-98.9884,"2001",159,285,217,225
"177","Hand_SD",223.692170488353,28.7824422068764,73.7723677408388,186.805986617934,137555.553707648,1906.60423752716,FALSE,223.735371737693,"greater_than",213.277178235396,238.029339992584,218.565400525625,222.177756846737,691.3674,689.3921,"gauss",0.0052,218.565400525625,233,"opt_after","interval",223.692170488353,"St_Lawrence_1","Miller","SD",44.5178,-98.9379,"2003",149,268,216,223
"178","Hand_SD",230.179293510087,15.7570107291162,40.3868435364038,209.985871741885,109888.547617156,2782.20206421403,FALSE,125.511275901342,"greater_than",219.615481234324,393.216989078674,221.361533558925,244.154248998996,1240.6418,1238.9499,"gauss",0.0552,221.361533558925,263,"opt_after","interval",230.179293510087,"St_Lawrence_Bertsch_2","Miller","SD",44.5178,-98.9379,"2007",157,298,210,221
"179","Harvey_KS",210.32337424446,21.9662573127758,56.3017828966867,182.172482796117,93611.8639503427,1700.14080893326,FALSE,169.450463701901,"greater_than",197.292242587978,224.505773633084,205.846857515601,209.728515475781,109.5372,107.5563,"gauss",0.0065,205.846857515601,240.511111111111,"opt_after","interval",210.32337424446,"Hesston_HVEF","HVDO","KS",38.1324,-97.4417,"2000",153,275.511111111111,204,210
"180","Harvey_KS",188.616007919699,NA,NA,NA,NA,1147.5502548314,TRUE,0,"in_range",NA,NA,NA,NA,151.5653,155.4535,"exclude",0.014,NA,NA,"unclear","interval",NA,"Hesston_HVEF","HVDO","KS",38.1324,-97.4417,"2001",130,257,186,192
"181","Harvey_KS",219.449376790297,NA,NA,NA,NA,844.671992400803,TRUE,0,"in_range",NA,NA,NA,NA,96.588,95.2714,"exclude",0.0881,NA,NA,"unclear","interval",NA,"Hesston_HVEF","HVDO","KS",38.1324,-97.4417,"2003",168,294,219,223
"182","Harvey_KS",234.657741243994,4.17104270214893,10.6908126097847,229.312334939101,22019.7664257746,2106.09587556597,FALSE,32.6357717482065,"in_range",233.096751434557,254.278871686936,233.527722014041,236.444809364154,109.508,107.9003,"gauss",0.094,233.527722014041,236.444809364154,"opt_within","interval",234.657741243994,"Hesston_HVEF","HVDO","KS",38.1324,-97.4417,"2004",180,278,231,235
"183","Harvey_KS",225.952088091664,5.46705744666939,14.0126320594028,218.945772061963,27314.6218851687,1993.20340959847,FALSE,42.62201120077,"in_range",223.74975334868,241.564453711376,224.469716275082,227.355229588792,132.4346,130.8025,"gauss",0.0588,224.469716275082,227.355229588792,"opt_within","interval",225.952088091664,"Hesston_HVEF","HVDO","KS",38.1324,-97.4417,"2005",173,280,222,226
"184","Harvey_KS",230.471526835137,NA,NA,NA,NA,1710.68618775788,TRUE,0,"in_range",NA,NA,NA,NA,148.3635,147.983,"exclude",0.0109,NA,NA,"unclear","interval",NA,"Hesston_HVEF","HVDO","KS",38.1324,-97.4417,"2006",178,279,228,233
"185","Labette_KS",233.57904284457,4.01114526496118,10.2809789878756,228.438553350632,18783.8660045376,1868.21414922696,FALSE,31.1379360463666,"in_range",232.778337782966,235.983666520765,233.205685627682,234.149581219015,234.4573,235.9235,"gauss",0.0302,233.205685627682,234.149581219015,"opt_within","interval",233.57904284457,"Parsons_SARC","LBDO","KS",37.3497,-95.2841,"2009",182,293,230,236
"186","Labette_KS",228.489466140233,6.01672645898644,15.4214904259354,220.778720927266,15525.875260811,1029.45150057898,FALSE,44.821281121936,"in_range",221.795947662647,237.997449457828,227.226205235893,229.758689904159,182.9986,181.917,"gauss",0.0089,227.226205235893,229.758689904159,"opt_within","interval",228.489466140233,"Parsons_SARC","LBDO","KS",37.3497,-95.2841,"2010",174,271,226,231
"187","Labette_KS",231.828846496826,3.23995015018817,8.30432637452026,227.676683309565,5673.24844922907,698.559721200613,FALSE,23.4515473156511,"in_range",229.354202935671,241.786502010737,230.975695598322,233.038357301941,184.1556,185.4833,"gauss",0.0753,230.975695598322,233.038357301941,"opt_within","interval",231.828846496826,"Parsons_SARC","LBDO","KS",37.3497,-95.2841,"2013",179,351,228,233
"188","Labette_KS",252.887478697113,NA,NA,NA,NA,743.991329532611,TRUE,0,"in_range",NA,NA,NA,NA,141.7923,140.2122,"exclude",-0.045,NA,NA,"unclear","interval",NA,"Parsons_SARC","LBDO","KS",37.3497,-95.2841,"2016",203,337,247,254
"189","Labette_KS",245.018946515944,4.19049052107103,10.7406593753568,239.648616828265,14515.4953873773,1381.90142702325,FALSE,31.8724547725266,"in_range",241.288861985511,248.841853276331,244.301335775943,245.743785906454,133.619,132.2183,"gauss",0.0039,244.301335775943,245.743785906454,"opt_within","interval",245.018946515944,"Parsons_SARC","LBDO","KS",37.3497,-95.2841,"2020",161,310.481481481481,243,247
"190","Perkins_NE",250.484284549799,52.4565658556553,134.451588190817,183.258490454391,114297.875610177,869.257344570283,FALSE,385.978797064773,"greater_than",218.116742410475,257.961546275415,222.862067951585,228.537583574375,168.828,166.8288,"gauss",0.0099,222.862067951585,NA,"opt_after","interval",250.484284549799,"Grant_4","Perkins","NE",40.842,-101.7251,"2016",163,NA,219,228
"191","Perkins_NE",226.222839965986,11.8666695227745,30.415497809424,211.015091061274,19311.4263245791,649.225500124181,FALSE,85.4121960385477,"in_range",214.844265770883,231.441141674053,225.621934489935,228.256771001964,233.026,231.1669,"gauss",-0.0112,225.621934489935,228.256771001964,"opt_within","interval",226.222839965986,"Grant_5","Perkins","NE",40.842,-101.7251,"2017",164,NA,225,230
"192","Reno_KS",241.304935725134,8.04565250364284,20.6218371237426,230.994017163263,16994.2681919401,842.657833305232,FALSE,59.0643443697959,"in_range",237.491093809444,262.148052417792,238.956188836855,242.537569241981,240.8179,239.9931,"gauss",0.0377,238.956188836855,242.537569241981,"opt_within","interval",241.304935725134,"Hutchinson_SCKEF","RNDO","KS",37.9302,-98.0273,"1996",182,275,236,242
"193","Reno_KS",231.660777340472,NA,NA,NA,NA,1598.50708965598,TRUE,0,"in_range",216.261394176054,243.11375928021,228.879702707608,232.758498997273,334.0039,332.0578,"exclude",-0.0025,NA,NA,"unclear","interval",NA,"Hutchinson_SCKEF","RNDO","KS",37.9302,-98.0273,"1998",180,299,228,234
"194","Reno_KS",206.796512262783,9.42843074538828,24.1660403647624,194.713492080402,37926.0194076325,1604.75195476522,FALSE,72.449251941843,"in_range",187.781691896913,209.509636051321,204.42355920071,208.315277457147,395.505,394.3127,"gauss",-0.0206,204.42355920071,208.315277457147,"opt_within","interval",206.796512262783,"Hutchinson_SCKEF","RNDO","KS",37.9302,-98.0273,"1999",153,285,205,213
"195","Reno_KS",197.950574876979,5.3923459188184,13.8211387084395,191.040005522759,25496.5344652376,1886.3117750661,FALSE,41.8867733517298,"in_range",184.917049171455,199.346165859856,195.710538347446,198.878672422639,291.0654,291.4215,"gauss",-0.0747,195.710538347446,198.878672422639,"opt_within","interval",197.950574876979,"Hutchinson_SCKEF","RNDO","KS",37.9302,-98.0273,"2000",146,285,197,204
"196","Reno_KS",188.159787392645,NA,NA,NA,NA,583.036502982257,TRUE,0,"in_range",177.906064259581,191.414472043685,185.768196279266,187.69319775515,203.1022,201.2212,"exclude",-0.0178,NA,NA,"unclear","interval",NA,"Hutchinson_SCKEF","RNDO","KS",37.9302,-98.0273,"2001",130,306,185,190
"197","Reno_KS",204.268022684481,NA,NA,NA,NA,355.097349415211,TRUE,0,"in_range",NA,NA,NA,NA,209.6821,208.8703,"exclude",0.004,NA,NA,"unclear","interval",NA,"Hutchinson_SCKEF","RNDO","KS",37.9302,-98.0273,"2002",150,271,202,206
"198","Reno_KS",210.431480794479,NA,NA,NA,NA,464.229064164151,TRUE,0,"in_range",206.0137101772,235.169906613781,211.657579815023,215.698358056682,202.1355,200.6978,"exclude",0.0316,NA,NA,"unclear","interval",NA,"Hutchinson_SCKEF","RNDO","KS",37.9302,-98.0273,"2003",160,290,209,215
"199","Reno_KS",203.408271404916,NA,NA,NA,NA,2130.35518251375,TRUE,0,"in_range",192.707681498349,214.957554292434,201.967694507446,204.995647039615,156.9099,154.94,"exclude",1e-04,NA,NA,"unclear","interval",NA,"Hutchinson_SCKEF","RNDO","KS",37.9302,-98.0273,"2004",149,278,201,206
"200","Reno_KS",219.002733904477,NA,NA,NA,NA,267.553446320664,TRUE,0,"greater_than",203.4712116347,220.991336776382,214.10263926076,216.611851721614,137.4135,135.5574,"exclude",-0.0765,NA,NA,"unclear","interval",NA,"Hutchinson_SCKEF","RNDO","KS",37.9302,-98.0273,"2007",158,296,214,218
"201","Reno_KS",211.825548649957,5.24983849105119,13.4558774741259,205.097609912894,22123.630495826,1681.2044057752,FALSE,40.4674107123857,"in_range",204.4200423869,213.550812134252,210.893847101716,212.502155578069,394.8127,393.1131,"gauss",-0.0205,210.893847101716,212.502155578069,"opt_within","interval",211.825548649957,"Hutchinson_SCKEF","RNDO","KS",37.9302,-98.0273,"2009",156,275,210,215
"202","Reno_KS",204.829019942084,NA,NA,NA,NA,865.467217360446,TRUE,0,"less_than",203.879299650487,233.718402505519,208.013753578681,212.028799283261,286.5634,284.5868,"exclude",0.027,NA,NA,"unclear","interval",NA,"Hutchinson_SCKEF","RNDO","KS",37.9302,-98.0273,"2010",155,280,206,211
"203","Republic_KS",215.215604498615,NA,NA,NA,NA,1135.90977030652,TRUE,0,"less_than",246.549503249597,313.910167358466,248.624626529374,258.109494320449,420.2487,418.2582,"linear",0.0196,252,274,"opt_after","interval",NA,"Belleville_NCKEF","RPDO","KS",39.832,-97.8432,"1987",191,309,244,252
"204","Republic_KS",172.1274748599,NA,NA,NA,NA,130.477191599118,TRUE,0,"less_than",247.772686300559,717.143013639164,251.962928877743,317.846781755111,339.5157,337.5787,"linear",0.0673,248,264,"opt_after","interval",NA,"Belleville_NCKEF","RPDO","KS",39.832,-97.8432,"1988",190,299,232,248
"205","Republic_KS",234.991907371758,NA,NA,NA,NA,1299.00047312298,TRUE,0,"less_than",246.862798205794,345.136258885158,247.930774267609,261.343858590347,435.3346,433.3993,"linear",0.0384,250,270,"opt_after","interval",NA,"Belleville_NCKEF","RPDO","KS",39.832,-97.8432,"1989",191,305,242,250
"206","Republic_KS",231.709542496112,NA,NA,NA,NA,527.187280839994,TRUE,0,"in_range",NA,NA,NA,NA,150.3534,150.1454,"exclude",0.0356,NA,NA,"unclear","interval",NA,"Belleville_NCKEF","RPDO","KS",39.832,-97.8432,"1991",178,290,228,237
"207","Republic_KS",221.18807302679,7.71356419494635,19.7706605399246,211.302742756827,37023.5267984477,1914.84115983027,FALSE,59.9771752183222,"in_range",215.704943695072,229.098139978664,220.049034190851,222.434714402662,258.4799,258.2241,"gauss",0.0032,220.049034190851,222.434714402662,"opt_within","interval",221.18807302679,"Belleville_NCKEF","RPDO","KS",39.832,-97.8432,"1995",164,281,218,224
"208","Republic_KS",220.870157335446,6.09192972889251,15.6142441624998,213.063035254196,34619.9939482837,2267.15998835446,FALSE,47.8944500173336,"in_range",220.018864960636,222.123306876044,220.460000419316,221.350150624331,556.9971,561.4232,"gauss",0.0072,220.460000419316,221.350150624331,"opt_within","interval",220.870157335446,"Belleville_NCKEF","RPDO","KS",39.832,-97.8432,"1996",162,278,217,225
"209","Republic_KS",220.079301333882,NA,NA,NA,NA,2008.32536530719,TRUE,0,"greater_than",204.569428715803,221.987966246198,215.123027490062,217.682488623685,342.0045,340.0118,"exclude",-0.0081,NA,NA,"unclear","interval",NA,"Belleville_NCKEF","RPDO","KS",39.832,-97.8432,"1998",157,293,215,219
"210","Republic_KS",217.727320048002,NA,NA,NA,NA,2713.56247569135,TRUE,0,"in_range",NA,NA,NA,NA,336.2872,334.3768,"exclude",-0.002,NA,NA,"unclear","interval",NA,"Belleville_NCKEF","RPDO","KS",39.832,-97.8432,"1999",160,292.028708133971,213,221
"211","Republic_KS",216.08986797254,NA,NA,NA,NA,1506.42054456105,TRUE,0,"in_range",NA,NA,NA,NA,316.7065,318.5657,"exclude",0.0171,NA,NA,"unclear","interval",NA,"Belleville_NCKEF","RPDO","KS",39.832,-97.8432,"2000",157,292.028708133971,214,219
"212","Republic_KS",215.256997923541,4.76598745968936,12.2157173806617,209.149139233211,10642.471475007,890.839909936153,FALSE,35.1319288182701,"in_range",213.269676518251,222.184953953369,214.553190807498,216.134065085154,383.6423,383.3325,"gauss",0.0219,214.553190807498,216.134065085154,"opt_within","interval",215.256997923541,"Belleville_NCKEF","RPDO","KS",39.832,-97.8432,"2001",162,279,212,217
"213","Richland_ND",223.385967556812,29.6620968418602,76.0270132900431,185.372460911791,262460.789699797,3529.98328193143,FALSE,239.790833304359,"in_range",212.146795799707,261.301024576861,218.380942534875,226.011414849884,782.2863,780.4186,"gauss",0.0049,218.380942534875,226.011414849884,"opt_within","interval",223.385967556812,"Wyndmere_USDA","Wyndmere","ND",46.4095,-97.114,"2012",156,296,213,226
"214","Richland_ND",217.524042666489,16.2200896637733,41.5737626037649,196.737161364606,131548.148182148,3235.50111659267,FALSE,130.423554147411,"in_range",211.556085210045,238.5055842517,215.161053880533,219.564296011864,511.8257,510.2444,"gauss",0.0072,215.161053880533,219.564296011864,"opt_within","interval",217.524042666489,"Galchutt_1","Galchutt","ND",46.3875,-96.8095,"2014",148,289,211,220
"215","Richland_ND",211.003507272376,10.5225020986344,26.9702580759026,197.518378234425,78512.9214796204,2976.68022704614,FALSE,84.1724609817473,"in_range",208.664037205553,226.677369599972,209.710594218308,213.526495173686,612.785,612.756,"gauss",0.0159,209.710594218308,213.526495173686,"opt_within","interval",211.003507272376,"Galchutt_1","Galchutt","ND",46.3875,-96.8095,"2015",142,288,203,214
"216","Richland_ND",219.242622296593,16.0148782624504,41.0477846184989,198.718729987343,157847.403489654,3932.09377377882,FALSE,130.317639946516,"greater_than",212.201259361662,318.981679243917,213.742192022769,229.992982115252,503.3803,502.0444,"gauss",0.0363,213.742192022769,263,"opt_after","interval",219.242622296593,"Galchutt_1","Galchutt","ND",46.3875,-96.8095,"2016",145,298,202,215
"217","Sherman_KS",217.617227076304,8.60119859714365,22.0457590554589,206.594347548575,24452.1382796864,1134.14330523983,FALSE,64.5199194042998,"in_range",204.891558299637,220.769200484141,216.518665169927,219.023489821752,378.235,376.4691,"gauss",-0.0173,216.518665169927,219.023489821752,"opt_within","interval",217.617227076304,"Goodland_NorthernSun","SRDO","KS",39.342,-101.821,"2001",158,275,216,221
"218","Sherman_KS",220.259240097171,4.08498283359454,10.4702322912318,215.024123951555,4299.14128167531,419.8571442148,FALSE,28.3955722594299,"in_range",217.465200811552,228.961423482782,219.280659222627,221.386588748923,248.8404,251.5871,"gauss",0.0426,219.280659222627,221.386588748923,"opt_within","interval",220.259240097171,"Goodland_NorthernSun","SRDO","KS",39.342,-101.821,"2003",163,268,217,222
"219","Sherman_KS",221.901756234985,9.53385880238759,24.436263347762,209.683624561104,39883.4305997437,1668.91361446525,FALSE,73.4536801442891,"in_range",210.875692492923,226.455279201814,220.482846952054,223.145934563644,213.3019,211.6194,"gauss",-0.008,220.482846952054,223.145934563644,"opt_within","interval",221.901756234985,"Goodland_NorthernSun","SRDO","KS",39.342,-101.821,"2005",168,270,219,226
"220","Spink_SD",213.286341761203,10.0764827563,25.8270645030389,200.372809509684,42406.1169102097,1678.91846711608,FALSE,77.6655919701731,"greater_than",208.940255459176,273.469588616764,209.792918919583,218.926384329846,669.9256,668.3044,"gauss",0.0511,209.792918919583,262.174157303371,"opt_after","interval",213.286341761203,"Redfield_6","Redfield","SD",44.8758,-98.5187,"1987",140,297.174157303371,204,212
"221","Spink_SD",237.8117145589,19.5968857595732,50.2288392499595,212.697294933921,114246.866793024,2325.77288689157,FALSE,154.32402766631,"greater_than",223.082243579943,439.741820667741,225.547261526361,255.685390445626,892.7593,891.4091,"gauss",0.0484,225.547261526361,257,"opt_after","interval",237.8117145589,"Turton_Rahn_1","Turton","SD",45.0497,-98.0956,"1993",141,292,212,226
"222","Spink_SD",210.944473316083,12.3093219962772,31.5500617502432,195.169442440962,29638.414551274,960.574164210232,FALSE,91.2387751298895,"in_range",205.312823908601,240.323550561872,207.692711471565,213.01783283009,885.3438,883.6504,"gauss",0.0224,207.692711471565,213.01783283009,"opt_within","interval",210.944473316083,"Turton_Rahn_2","Turton","SD",45.0497,-98.0956,"1994",140,296,203,212
